,label,str__aff__id__id,str__levd__id__id,str__levs__id__id,str__jar__id__id,str__jwn__id__id,str__nmw__id__id,str__sw__id__id,str__exm__id__id,str__mel__id__id,arr__ocf__3gram__id__id,arr__ocf__space__id__id,arr__jac__3gram__id__id,arr__jac__space__id__id,arr__dice__3gram__id__id,arr__dice__space__id__id,arr__cos__3gram__id__id,arr__cos__space__id__id,num__anm__id__id,num__rdf__id__id,str__aff__Beer_Name__Beer_Name,str__levd__Beer_Name__Beer_Name,str__levs__Beer_Name__Beer_Name,str__jar__Beer_Name__Beer_Name,str__jwn__Beer_Name__Beer_Name,str__nmw__Beer_Name__Beer_Name,str__sw__Beer_Name__Beer_Name,str__exm__Beer_Name__Beer_Name,str__mel__Beer_Name__Beer_Name,arr__ocf__3gram__Beer_Name__Beer_Name,arr__ocf__space__Beer_Name__Beer_Name,arr__jac__3gram__Beer_Name__Beer_Name,arr__jac__space__Beer_Name__Beer_Name,arr__dice__3gram__Beer_Name__Beer_Name,arr__dice__space__Beer_Name__Beer_Name,arr__cos__3gram__Beer_Name__Beer_Name,arr__cos__space__Beer_Name__Beer_Name,str__aff__Brew_Factory_Name__Brew_Factory_Name,str__levd__Brew_Factory_Name__Brew_Factory_Name,str__levs__Brew_Factory_Name__Brew_Factory_Name,str__jar__Brew_Factory_Name__Brew_Factory_Name,str__jwn__Brew_Factory_Name__Brew_Factory_Name,str__nmw__Brew_Factory_Name__Brew_Factory_Name,str__sw__Brew_Factory_Name__Brew_Factory_Name,str__exm__Brew_Factory_Name__Brew_Factory_Name,str__mel__Brew_Factory_Name__Brew_Factory_Name,arr__ocf__3gram__Brew_Factory_Name__Brew_Factory_Name,arr__ocf__space__Brew_Factory_Name__Brew_Factory_Name,arr__jac__3gram__Brew_Factory_Name__Brew_Factory_Name,arr__jac__space__Brew_Factory_Name__Brew_Factory_Name,arr__dice__3gram__Brew_Factory_Name__Brew_Factory_Name,arr__dice__space__Brew_Factory_Name__Brew_Factory_Name,arr__cos__3gram__Brew_Factory_Name__Brew_Factory_Name,arr__cos__space__Brew_Factory_Name__Brew_Factory_Name,str__aff__Style__Style,str__levd__Style__Style,str__levs__Style__Style,str__jar__Style__Style,str__jwn__Style__Style,str__nmw__Style__Style,str__sw__Style__Style,str__exm__Style__Style,str__mel__Style__Style,arr__ocf__3gram__Style__Style,arr__ocf__space__Style__Style,arr__jac__3gram__Style__Style,arr__jac__space__Style__Style,arr__dice__3gram__Style__Style,arr__dice__space__Style__Style,arr__cos__3gram__Style__Style,arr__cos__space__Style__Style,str__aff__ABV__ABV,str__levd__ABV__ABV,str__levs__ABV__ABV,str__jar__ABV__ABV,str__jwn__ABV__ABV,str__nmw__ABV__ABV,str__sw__ABV__ABV,str__exm__ABV__ABV,str__mel__ABV__ABV,arr__ocf__3gram__ABV__ABV,arr__ocf__space__ABV__ABV,arr__jac__3gram__ABV__ABV,arr__jac__space__ABV__ABV,arr__dice__3gram__ABV__ABV,arr__dice__space__ABV__ABV,arr__cos__3gram__ABV__ABV,arr__cos__space__ABV__ABV
77,1,0.0,4,0.0,0.5,0.5,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5065234075211051,0.6551197147223637,20.5,8.0,0.7575757575757576,0.7725252509117126,0.795272707939148,17.0,25.0,0,0.795272707939148,0.9629629629629629,1.0,0.7222222222222222,0.8333333333333334,0.8387096774193549,0.9090909090909091,0.8457800632220621,0.9128709291752769,23.0,0.0,1.0,1.0,1.0,23.0,23.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,1,0.0,3,0.25,0.5555555820465088,0.5555555820465088,0.0,1.0,0,0.5555555820465088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28219178082191776,1.1196581196581197,13.0,7.0,0.7083333333333333,0.7459150552749634,0.7459150552749634,10.0,17.0,0,0.7459150552749634,0.8947368421052632,1.0,0.6071428571428571,0.75,0.7555555555555555,0.8571428571428571,0.7648661601319408,0.8660254037844387,15.5,5.0,0.7727272727272727,0.8742424249649048,0.9245454668998718,15.0,17.0,0,0.9245454668998718,0.7727272727272727,0.6666666666666666,0.5862068965517241,0.4,0.7391304347826086,0.5714285714285714,0.7398300378117159,0.5773502691896258,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,1.0,3.0,0.5,0.5,0.550000011920929,0.0,2.0,0,0.550000011920929,0.6,0.5,0.3,0.3333333333333333,0.46153846153846156,0.5,0.4743416490252569,0.4999999999999999
79,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21362229102167185,1.2959183673469388,12.0,12.0,0.5862068965517242,0.6748140454292297,0.6748140454292297,8.0,17.0,0,0.6748140454292297,0.7727272727272727,0.75,0.4722222222222222,0.5,0.6415094339622641,0.6666666666666666,0.6509636439073611,0.6708203932499369,12.5,9.0,0.64,0.7440350651741028,0.7440350651741028,10.0,16.0,0,0.7440350651741028,0.7619047619047619,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5714285714285714,0.6719368409052928,0.5773502691896258,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
80,0,-1.0,4,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5495706479313036,0.581360201511335,6.0,26.0,0.36585365853658536,0.6730343103408813,0.7057308554649353,0.0,14.0,0,0.7057308554649353,0.5,0.5,0.2641509433962264,0.3,0.417910447761194,0.46153846153846156,0.42365927286816163,0.4629100498862757,-5.5,36.0,0.19999999999999996,0.5772486925125122,0.7040740847587585,-20.0,9.0,0,0.7040740847587585,0.45,0.5,0.16071428571428573,0.14285714285714285,0.27692307692307694,0.25,0.3,0.2886751345948129,0.0,25,0.16666666666666663,0.49444442987442017,0.49444442987442017,-1.0,5.0,0,0.49444442987442017,0.07692307692307693,0.2,0.03773584905660377,0.1,0.07272727272727272,0.18181818181818182,0.07283570407292297,0.18257418583505536,0.0,4.0,0.33333333333333337,0.0,0.0,-1.0,2.0,0,0.0,0.4,0.5,0.18181818181818182,0.3333333333333333,0.3076923076923077,0.5,0.31622776601683794,0.4999999999999999
81,1,0.0,3,0.25,0.6666666865348816,0.6666666865348816,0.0,2.0,0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48094834885690096,0.7009719839908519,14.5,6.0,0.75,0.7685185074806213,0.7685185074806213,12.0,18.0,0,0.7685185074806213,0.9,1.0,0.6428571428571429,0.75,0.782608695652174,0.8571428571428571,0.7893522173763263,0.8660254037844387,21.0,0.0,1.0,1.0,1.0,21.0,21.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,0,0.0,4,0.0,0.6666666865348816,0.6666666865348816,0.0,1.0,0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889477668433005,0.51738923296808,9.5,24.0,0.4545454545454546,0.6321060657501221,0.6321060657501221,3.0,17.0,0,0.6321060657501221,0.5862068965517241,0.6,0.29310344827586204,0.3333333333333333,0.4533333333333333,0.5,0.4654478264643845,0.5070925528371099,0.5,17.0,0.19047619047619047,0.5436508059501648,0.5436508059501648,-1.0,3.0,0,0.5436508059501648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,0.0,4.0,0.33333333333333337,0.0,0.0,-1.0,2.0,0,0.0,0.4,0.5,0.18181818181818182,0.3333333333333333,0.3076923076923077,0.5,0.31622776601683794,0.4999999999999999
83,0,0.0,3,0.25,0.5277777910232544,0.574999988079071,0.0,1.0,0,0.574999988079071,0.2,0.0,0.1,0.0,0.18181818181818182,0.0,0.18257418583505536,0.0,0.16137805983680875,1.444184231069477,8.0,32.0,0.39622641509433965,0.5718936324119568,0.5718936324119568,-1.0,17.0,0,0.5718936324119568,0.4838709677419355,0.6,0.22058823529411764,0.2727272727272727,0.3614457831325301,0.42857142857142855,0.3736016110400385,0.4472135954999579,6.5,17.0,0.34615384615384615,0.55788654088974,0.55788654088974,5.0,9.0,0,0.55788654088974,0.2916666666666667,0.3333333333333333,0.15555555555555556,0.16666666666666666,0.2692307692307692,0.2857142857142857,0.2700308624336608,0.2886751345948129,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.8222222328186035,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
84,0,0.0,4,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26907946498819824,1.1518908865468072,12.5,19.0,0.5128205128205128,0.6106837391853333,0.6106837391853333,7.0,18.0,0,0.6106837391853333,0.6071428571428571,0.75,0.3269230769230769,0.375,0.4927536231884058,0.5454545454545454,0.501739135685812,0.5669467095138409,-8.5,26.0,0.1333333333333333,0.4849206209182739,0.4849206209182739,-19.0,4.0,0,0.4849206209182739,0.2222222222222222,0.0,0.05128205128205128,0.0,0.0975609756097561,0.0,0.1178511301977579,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.8222222328186035,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
85,0,0.0,4,0.0,0.5,0.5,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867435158501441,0.23870967741935484,8.0,25.0,0.4444444444444444,0.6092592477798462,0.6092592477798462,-1.0,18.0,0,0.6092592477798462,0.7391304347826086,0.6,0.32075471698113206,0.3333333333333333,0.4857142857142857,0.5,0.5170542049716025,0.5070925528371099,-6.0,26.0,0.10344827586206895,0.3152077794075012,0.3152077794075012,-13.0,3.0,0,0.3152077794075012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,2.5,2.0,0.6666666666666667,0.8888888955116272,0.8888888955116272,2.0,4.0,0,0.8888888955116272,0.6666666666666666,0.5,0.4,0.3333333333333333,0.5714285714285714,0.5,0.5773502691896258,0.4999999999999999
86,0,2.0,2,0.5,0.6666666865348816,0.7333333492279053,2.0,2.0,0,0.7333333492279053,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,0.33333333333333337,0.0,0.9698216735253772,0.03064066852367688,12.0,20.0,0.5121951219512195,0.7095664143562317,0.7095664143562317,5.0,19.0,0,0.7095664143562317,0.7037037037037037,0.75,0.38,0.42857142857142855,0.5507246376811594,0.6,0.5642181773706737,0.6123724356957946,-0.5,28.0,0.1515151515151515,0.47601011395454407,0.47601011395454407,-4.0,5.0,0,0.47601011395454407,0.15384615384615385,0.0,0.07017543859649122,0.0,0.13114754098360656,0.0,0.13259870882635919,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,5.0,1.0,0.8333333333333334,0.8888888955116272,0.9111111164093018,5.0,5.0,0,0.9111111164093018,0.625,0.5,0.45454545454545453,0.3333333333333333,0.625,0.5,0.6249999999999999,0.4999999999999999
87,0,2.0,2,0.5,0.6666666865348816,0.7000000476837158,2.0,2.0,0,0.7000000476837158,0.16666666666666666,0.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.16666666666666669,0.0,0.7524937655860349,0.2824617573817147,15.0,6.0,0.7391304347826086,0.7846121191978455,0.7846121191978455,14.0,17.0,0,0.7846121191978455,0.7727272727272727,0.75,0.5666666666666667,0.6,0.723404255319149,0.75,0.7248824356090754,0.75,-2.0,17.0,0.19047619047619047,0.4810744822025299,0.4810744822025299,-4.0,3.0,0,0.4810744822025299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,4.0,2.0,0.6666666666666667,0.8222222328186035,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
88,0,0.0,4,0.0,0.5,0.5,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49492488834754367,0.6757197175448126,18.5,19.0,0.5365853658536586,0.6214001774787903,0.6214001774787903,16.0,21.0,0,0.6214001774787903,0.5263157894736842,0.6,0.32786885245901637,0.3333333333333333,0.49382716049382713,0.5,0.4947706959952935,0.5070925528371099,-4.0,21.0,0.125,0.4551587402820587,0.4551587402820587,-8.0,5.0,0,0.4551587402820587,0.1875,0.0,0.07692307692307693,0.0,0.14285714285714285,0.0,0.14708710135363803,0.0,-4.0,20,0.16666666666666663,0.5474386811256409,0.5474386811256409,-9.0,3.0,0,0.5474386811256409,0.07692307692307693,0.0,0.02631578947368421,0.0,0.05128205128205128,0.0,0.05439282932204212,0.0,5.0,1.0,0.8333333333333334,0.8888888955116272,0.8888888955116272,5.0,5.0,0,0.8888888955116272,0.625,0.5,0.45454545454545453,0.3333333333333333,0.625,0.5,0.6249999999999999,0.4999999999999999
89,0,-1.0,4,0.0,0.5277777910232544,0.5277777910232544,-1.0,1.0,0,0.5277777910232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24289855072463773,1.2182835820895523,6.5,15.0,0.48275862068965514,0.5627075433731079,0.7376245260238647,0.0,10.0,0,0.7376245260238647,0.8235294117647058,0.75,0.45161290322580644,0.42857142857142855,0.6222222222222222,0.6,0.6416889479197478,0.6123724356957946,1.5,19.0,0.24,0.6047771573066711,0.6047771573066711,-2.0,5.0,0,0.6047771573066711,0.21052631578947367,0.0,0.09523809523809523,0.0,0.17391304347826086,0.0,0.17660431427533915,0.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,5.0,1.0,0.8333333333333334,0.8888888955116272,0.9111111164093018,5.0,5.0,0,0.9111111164093018,0.625,0.5,0.45454545454545453,0.3333333333333333,0.625,0.5,0.6249999999999999,0.4999999999999999
90,0,-1.0,3,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.42105263157894735,16.0,11.0,0.6206896551724138,0.6374191641807556,0.6374191641807556,15.0,18.0,0,0.6374191641807556,0.6071428571428571,0.75,0.40476190476190477,0.5,0.576271186440678,0.6666666666666666,0.5770175983068111,0.6708203932499369,7.0,28.0,0.3913043478260869,0.6449275612831116,0.6449275612831116,-3.0,18.0,0,0.6449275612831116,0.5185185185185185,0.5,0.23728813559322035,0.25,0.3835616438356164,0.4,0.397253047687416,0.4082482904638631,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.8222222328186035,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
91,0,0.0,4,0.0,0.5,0.5,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5058209554395825,0.656358304452146,9.0,11.0,0.5769230769230769,0.6825854778289795,0.6825854778289795,5.0,10.0,0,0.6825854778289795,0.8235294117647058,0.75,0.4666666666666667,0.5,0.6363636363636364,0.6666666666666666,0.6534640392130713,0.6708203932499369,7.5,18.0,0.4,0.561835765838623,0.561835765838623,5.0,12.0,0,0.561835765838623,0.36,0.2,0.1875,0.1111111111111111,0.3157894736842105,0.2,0.31819805153394637,0.19999999999999996,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,-3.0,6.0,0.0,0.0,0.0,-5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0,-1.0,4,0.0,0.0,0.0,-1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,1.1304347826086956,9.5,20.0,0.4871794871794872,0.6441285610198975,0.6441285610198975,3.0,17.0,0,0.6441285610198975,0.68,0.75,0.3469387755102041,0.375,0.5151515151515151,0.5454545454545454,0.5309907904212606,0.5669467095138409,-4.5,18.0,0.18181818181818177,0.5010822415351868,0.5010822415351868,-11.0,4.0,0,0.5010822415351868,0.2222222222222222,0.0,0.06451612903225806,0.0,0.12121212121212122,0.0,0.13608276348795434,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.8222222328186035,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
93,0,0.0,3,0.25,0.5277777910232544,0.5277777910232544,0.0,1.0,0,0.5277777910232544,0.2,0.0,0.1,0.0,0.18181818181818182,0.0,0.18257418583505536,0.0,0.21131848284166166,1.3021868787276343,6.0,24.0,0.3513513513513513,0.7005646824836731,0.7005646824836731,0.0,13.0,0,0.7005646824836731,0.6923076923076923,0.75,0.3829787234042553,0.42857142857142855,0.5538461538461539,0.6,0.565266863719195,0.6123724356957946,2.5,20.0,0.23076923076923073,0.528205156326294,0.528205156326294,0.0,6.0,0,0.528205156326294,0.13636363636363635,0.0,0.06382978723404255,0.0,0.12,0.0,0.12087344460380704,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,1.0,3.0,0.5,0.5,0.550000011920929,0.0,2.0,0,0.550000011920929,0.6,0.5,0.3,0.3333333333333333,0.46153846153846156,0.5,0.4743416490252569,0.4999999999999999
94,0,1.0,3,0.25,0.5,0.550000011920929,1.0,1.0,0,0.550000011920929,0.16666666666666666,0.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.16666666666666669,0.0,0.9462037390309043,0.055283277788668886,13.0,16.0,0.5294117647058824,0.6795557141304016,0.6795557141304016,10.0,12.0,0,0.6795557141304016,0.5714285714285714,0.6,0.3333333333333333,0.375,0.5,0.5454545454545454,0.5039526306789696,0.5477225575051661,9.5,14.0,0.4814814814814815,0.6614523530006409,0.6614523530006409,9.0,12.0,0,0.6614523530006409,0.36,0.25,0.2,0.125,0.3333333333333333,0.2222222222222222,0.33425160871869336,0.22360679774997896,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.25,0.5,0.14285714285714285,0.3333333333333333,0.25,0.5,0.24999999999999994,0.4999999999999999
95,0,2.0,2,0.5,0.6666666865348816,0.7000000476837158,2.0,2.0,0,0.7000000476837158,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,0.33333333333333337,0.0,0.7418335089567967,0.2964307320024198,14.5,17.0,0.5526315789473684,0.7070116400718689,0.7070116400718689,10.0,13.0,0,0.7070116400718689,0.6428571428571429,0.6,0.375,0.375,0.5454545454545454,0.5454545454545454,0.5518254055364693,0.5477225575051661,5.0,18.0,0.3793103448275862,0.5569826364517212,0.5569826364517212,1.0,11.0,0,0.5569826364517212,0.42857142857142855,0.25,0.20930232558139536,0.14285714285714285,0.34615384615384615,0.25,0.35273781075132926,0.25,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,1.0,3.0,0.5,0.5,0.550000011920929,0.0,2.0,0,0.550000011920929,0.6,0.5,0.3,0.3333333333333333,0.46153846153846156,0.5,0.4743416490252569,0.4999999999999999
96,0,1.0,3,0.25,0.6666666865348816,0.7000000476837158,1.0,1.0,0,0.7000000476837158,0.16666666666666666,0.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.16666666666666669,0.0,0.7444289693593314,0.29301397205588825,15.5,21.0,0.4473684210526315,0.7183067798614502,0.7183067798614502,15.0,16.0,0,0.7183067798614502,0.45714285714285713,0.5,0.27586206896551724,0.3,0.43243243243243246,0.46153846153846156,0.43306556956861336,0.4629100498862757,1.0,21.0,0.1923076923076923,0.4974469840526581,0.4974469840526581,-1.0,4.0,0,0.4974469840526581,0.043478260869565216,0.0,0.02,0.0,0.0392156862745098,0.0,0.03940552031195503,0.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,5.0,1.0,0.8333333333333334,0.8888888955116272,0.9111111164093018,5.0,5.0,0,0.9111111164093018,0.625,0.5,0.45454545454545453,0.3333333333333333,0.625,0.5,0.6249999999999999,0.4999999999999999
97,0,-1.0,4,0.0,0.5277777910232544,0.5277777910232544,-1.0,1.0,0,0.5277777910232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18578878748370276,1.3732820230896097,13.0,16.0,0.5675675675675675,0.6840131878852844,0.6840131878852844,7.0,20.0,0,0.6840131878852844,0.76,0.75,0.4318181818181818,0.42857142857142855,0.6031746031746031,0.6,0.6164414002968978,0.6123724356957946,14.5,10.0,0.6428571428571428,0.7092351913452148,0.7092351913452148,12.0,18.0,0,0.7092351913452148,0.6666666666666666,0.6666666666666666,0.43243243243243246,0.4,0.6037735849056604,0.5714285714285714,0.6064784348631228,0.5773502691896258,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
98,0,0.0,3,0.25,0.5277777910232544,0.5277777910232544,0.0,1.0,0,0.5277777910232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34441301272984437,0.9752761704366123,15.0,19.0,0.5365853658536586,0.6810297966003418,0.6810297966003418,11.0,20.0,0,0.6810297966003418,0.53125,0.6,0.2982456140350877,0.375,0.4594594594594595,0.5454545454545454,0.46371301675148374,0.5477225575051661,13.0,14.0,0.5625,0.6372441649436951,0.6372441649436951,10.0,16.0,0,0.6372441649436951,0.6153846153846154,0.6666666666666666,0.36363636363636365,0.2857142857142857,0.5333333333333333,0.4444444444444444,0.53813823519705,0.47140452079103173,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,5.0,1.0,0.8333333333333334,0.8888888955116272,0.8888888955116272,5.0,5.0,0,0.8888888955116272,0.625,0.5,0.45454545454545453,0.3333333333333333,0.625,0.5,0.6249999999999999,0.4999999999999999
99,0,-1.5,4,0.0,0.0,0.0,-2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03932082216264521,1.8486672398968185,11.0,38.0,0.4242424242424242,0.6194012761116028,0.6194012761116028,0.0,18.0,0,0.6194012761116028,0.45,0.5,0.22784810126582278,0.2222222222222222,0.3711340206185567,0.36363636363636365,0.3769685174625259,0.3779644730092272,0.0,20.0,0.2592592592592593,0.5949074029922485,0.5949074029922485,-4.0,6.0,0,0.5949074029922485,0.16666666666666666,0.0,0.06818181818181818,0.0,0.1276595744680851,0.0,0.13130643285972257,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
