_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Beer_Name_Beer_Name_jac_qgm_3_qgm_3,Beer_Name_Beer_Name_cos_dlm_dc0_dlm_dc0,Beer_Name_Beer_Name_jac_dlm_dc0_dlm_dc0,Beer_Name_Beer_Name_mel,Beer_Name_Beer_Name_lev_dist,Beer_Name_Beer_Name_lev_sim,Beer_Name_Beer_Name_nmw,Beer_Name_Beer_Name_sw,Brew_Factory_Name_Brew_Factory_Name_jac_qgm_3_qgm_3,Brew_Factory_Name_Brew_Factory_Name_cos_dlm_dc0_dlm_dc0,Brew_Factory_Name_Brew_Factory_Name_jac_dlm_dc0_dlm_dc0,Brew_Factory_Name_Brew_Factory_Name_mel,Brew_Factory_Name_Brew_Factory_Name_lev_dist,Brew_Factory_Name_Brew_Factory_Name_lev_sim,Brew_Factory_Name_Brew_Factory_Name_nmw,Brew_Factory_Name_Brew_Factory_Name_sw,Style_Style_jac_qgm_3_qgm_3,Style_Style_cos_dlm_dc0_dlm_dc0,Style_Style_jac_dlm_dc0_dlm_dc0,Style_Style_mel,Style_Style_lev_dist,Style_Style_lev_sim,Style_Style_nmw,Style_Style_sw,ABV_ABV_jac_qgm_3_qgm_3,ABV_ABV_cos_dlm_dc0_dlm_dc0,ABV_ABV_jac_dlm_dc0_dlm_dc0,ABV_ABV_mel,ABV_ABV_lev_dist,ABV_ABV_lev_sim,ABV_ABV_nmw,ABV_ABV_sw,label
54,1898,2085,0.0,0.9103117505995204,4.0,0.0,0.4857142857142857,0.6708203932499369,0.5,0.7166105508804321,9.0,0.6666666666666667,13.0,18.0,0.5,0.75,0.6,0.7769423723220825,5.0,0.736842105263158,14.0,14.0,0.0,0.0,0.0,0.4722222089767456,21.0,0.125,-15.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
55,1755,1551,0.0,0.8837606837606837,2.0,0.5,0.30357142857142855,0.5,0.3,0.6456876397132874,24.0,0.4545454545454546,1.0,19.0,0.0,0.0,0.0,0.4857877492904663,25.0,0.19354838709677424,-2.0,4.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
56,2401,179,0.0,0.07455226988754682,4.0,0.0,0.27692307692307694,0.4629100498862757,0.3,0.6298302412033081,26.0,0.44680851063829785,7.0,19.0,0.022727272727272728,0.0,0.0,0.5916305780410767,17.0,0.19047619047619047,3.0,4.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
57,184,1534,0.0,0.11994784876140807,2.0,0.5,0.27419354838709675,0.5000000000000001,0.3333333333333333,0.6068918704986572,21.0,0.475,16.0,17.0,0.3902439024390244,0.5773502691896258,0.4,0.694505512714386,11.0,0.6071428571428572,15.0,17.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.8888888955116272,1.0,0.8333333333333334,5.0,5.0,0
58,2602,1955,0.0,0.7513451191391237,4.0,0.0,0.2542372881355932,0.5070925528371099,0.3333333333333333,0.6369761824607849,29.0,0.23684210526315785,3.0,13.0,0.0,0.0,0.0,0.5509507060050964,29.0,0.12121212121212122,-12.0,3.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
59,3417,1983,0.0,0.5803336259877085,4.0,0.0,0.4358974358974359,0.6708203932499369,0.5,0.8664126992225647,8.0,0.7037037037037037,17.0,17.0,0.0,0.0,0.0,0.49815669655799866,31.0,0.11428571428571432,-1.0,4.0,0.18181818181818182,0.31622776601683794,0.16666666666666666,0.49981963634490967,17.0,0.29166666666666663,-6.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
60,1118,2812,0.0,0.39758179231863444,3.0,0.25,0.3409090909090909,0.5477225575051661,0.375,0.672780454158783,18.0,0.4545454545454546,2.0,14.0,0.32653061224489793,0.5,0.3333333333333333,0.6234487891197205,16.0,0.5151515151515151,12.0,16.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
61,9,2883,0.0,0.003121748178980255,4.0,0.0,0.29310344827586204,0.5303300858899106,0.3333333333333333,0.5993894934654236,25.0,0.4444444444444444,1.0,19.0,0.06666666666666667,0.0,0.0,0.46307992935180664,18.0,0.28,1.0,6.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
62,3813,22,0.0,0.005769735116705976,4.0,0.0,0.16853932584269662,0.41602514716892186,0.21428571428571427,0.5371672511100769,55.0,0.2666666666666667,-29.0,17.0,0.20454545454545456,0.2886751345948129,0.16666666666666666,0.5916457772254944,19.0,0.3666666666666667,0.0,8.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
63,1587,1496,0.0,0.9426591052299937,3.0,0.25,0.37777777777777777,0.5999999999999999,0.42857142857142855,0.6718281507492065,14.0,0.5757575757575757,12.0,17.0,0.08695652173913043,0.0,0.0,0.5231884121894836,19.0,0.17391304347826086,4.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
64,1621,1853,0.0,0.8747976254722072,3.0,0.25,0.3076923076923077,0.6123724356957946,0.42857142857142855,0.7285040020942688,14.0,0.4814814814814815,6.0,13.0,0.0625,0.0,0.0,0.49546700716018677,23.0,0.25806451612903225,-6.0,5.0,0.0,0.0,0.0,0.5509259104728699,19.0,0.20833333333333337,-1.0,4.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
65,486,2883,0.0,0.16857440166493232,3.0,0.25,0.2982456140350877,0.5303300858899106,0.3333333333333333,0.5981481671333313,25.0,0.4444444444444444,0.0,18.0,0.075,0.0,0.0,0.44035089015960693,14.0,0.30000000000000004,5.0,6.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
66,1524,284,0.0,0.18635170603674545,3.0,0.25,0.22807017543859648,0.5,0.3,0.6456975936889648,36.0,0.25,-17.0,11.0,0.2127659574468085,0.25,0.14285714285714285,0.6648326516151428,15.0,0.48275862068965514,8.0,11.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
67,890,615,0.0,0.6910112359550562,3.0,0.0,0.2073170731707317,0.35856858280031806,0.21428571428571427,0.552462100982666,44.0,0.3623188405797102,-6.0,12.0,0.2909090909090909,0.3779644730092272,0.2222222222222222,0.678192675113678,20.0,0.5121951219512195,8.0,16.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
68,3248,1298,0.0,0.39963054187192115,2.0,0.5,0.25,0.4285714285714285,0.2727272727272727,0.7968742251396179,20.0,0.4285714285714286,6.0,9.0,0.0,0.0,0.0,0.5232758522033691,21.0,0.27586206896551724,-5.0,4.0,0.12121212121212122,0.31622776601683794,0.16666666666666666,0.4546296298503876,18.0,0.25,-9.0,4.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
69,736,316,0.0,0.42934782608695654,2.0,0.33333333333333337,0.32558139534883723,0.6123724356957946,0.42857142857142855,0.5508898496627808,19.0,0.4571428571428572,-1.0,13.0,0.13953488372093023,0.33333333333333337,0.2,0.6686508059501648,18.0,0.25,3.0,8.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
70,4003,2284,0.0,0.5705720709467899,4.0,0.0,0.275,0.22360679774997896,0.125,0.6677043437957764,15.0,0.48275862068965514,3.0,13.0,0.7777777777777778,0.6708203932499369,0.5,0.9540372490882874,2.0,0.9130434782608696,19.0,19.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
71,4088,2351,0.0,0.5750978473581213,4.0,0.0,0.3409090909090909,0.7745966692414834,0.6,0.6723646521568298,21.0,0.46153846153846156,-3.0,18.0,0.4473684210526316,0.6324555320336759,0.4,0.894444465637207,19.0,0.4722222222222222,-2.0,17.0,0.25925925925925924,0.0,0.0,0.5730234384536743,11.0,0.42105263157894735,-1.0,8.0,0.25,0.4999999999999999,0.3333333333333333,0.5178571343421936,4.0,0.4285714285714286,0.0,2.0,1
72,285,90,0.0,0.3157894736842105,3.0,0.0,0.5588235294117647,0.75,0.6,0.7976177930831909,7.0,0.7307692307692308,16.0,17.0,0.2962962962962963,0.47140452079103173,0.2857142857142857,0.6706777811050415,28.0,0.3913043478260869,-6.0,16.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
73,138,1635,0.0,0.08440366972477065,2.0,0.5,0.3148148148148148,0.5477225575051661,0.375,0.701031506061554,17.0,0.5641025641025641,12.0,18.0,0.20454545454545456,0.25,0.14285714285714285,0.5261538624763489,16.0,0.36,7.0,11.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
74,3325,1973,0.0,0.5933834586466166,4.0,0.0,0.288135593220339,0.5303300858899106,0.3333333333333333,0.47777777910232544,35.0,0.35185185185185186,-8.0,17.0,0.225,0.2886751345948129,0.16666666666666666,0.6689560413360596,12.0,0.5,9.0,12.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
75,2209,2728,0.0,0.80975073313783,3.0,0.25,0.28,0.5669467095138409,0.375,0.6475000381469727,22.0,0.44999999999999996,-2.0,10.0,0.013333333333333334,0.0,0.0,0.44091251492500305,35.0,0.125,-1.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.8222222328186035,1.0,0.8333333333333334,5.0,5.0,0
76,2026,1911,0.0,0.9432379072063178,4.0,0.0,0.2727272727272727,0.5000000000000001,0.3333333333333333,0.6576371788978577,21.0,0.46153846153846156,8.0,19.0,0.225,0.2581988897471611,0.14285714285714285,0.579365074634552,15.0,0.375,4.0,11.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
77,2606,1320,0.0,0.5065234075211051,4.0,0.0,0.7222222222222222,0.9128709291752769,0.8333333333333334,0.795272707939148,8.0,0.7575757575757576,17.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
78,1460,412,0.0,0.28219178082191776,3.0,0.25,0.6071428571428571,0.8660254037844387,0.75,0.7459150552749634,7.0,0.7083333333333333,10.0,17.0,0.5862068965517241,0.5773502691896258,0.4,0.9245454668998718,5.0,0.7727272727272727,15.0,17.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.3,0.4999999999999999,0.3333333333333333,0.550000011920929,3.0,0.5,0.0,2.0,1
79,138,646,0.0,0.21362229102167185,3.0,0.0,0.4722222222222222,0.6708203932499369,0.5,0.6748140454292297,12.0,0.5862068965517242,8.0,17.0,0.5,0.5773502691896258,0.4,0.7440350651741028,9.0,0.64,10.0,16.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
80,1281,704,0.0,0.5495706479313036,4.0,0.0,0.2641509433962264,0.4629100498862757,0.3,0.7057308554649353,26.0,0.36585365853658536,0.0,14.0,0.16071428571428573,0.2886751345948129,0.14285714285714285,0.7040740847587585,36.0,0.19999999999999996,-20.0,9.0,0.03773584905660377,0.18257418583505536,0.1,0.49444442987442017,25.0,0.16666666666666663,-1.0,5.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
81,2362,1136,0.0,0.48094834885690096,3.0,0.25,0.6428571428571429,0.8660254037844387,0.75,0.7685185074806213,6.0,0.75,12.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
82,3963,2334,0.0,0.5889477668433005,4.0,0.0,0.29310344827586204,0.5070925528371099,0.3333333333333333,0.6321060657501221,24.0,0.4545454545454546,3.0,17.0,0.0,0.0,0.0,0.5436508059501648,17.0,0.19047619047619047,-1.0,3.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
83,178,1103,0.0,0.16137805983680875,3.0,0.25,0.22058823529411764,0.4472135954999579,0.2727272727272727,0.5718936324119568,32.0,0.39622641509433965,-1.0,17.0,0.15555555555555556,0.2886751345948129,0.16666666666666666,0.55788654088974,17.0,0.34615384615384615,5.0,9.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
84,3813,1026,0.0,0.26907946498819824,4.0,0.0,0.3269230769230769,0.5669467095138409,0.375,0.6106837391853333,19.0,0.5128205128205128,7.0,18.0,0.05128205128205128,0.0,0.0,0.4849206209182739,26.0,0.1333333333333333,-19.0,4.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
85,2082,1638,0.0,0.7867435158501441,4.0,0.0,0.32075471698113206,0.5070925528371099,0.3333333333333333,0.6092592477798462,25.0,0.4444444444444444,-1.0,18.0,0.0,0.0,0.0,0.3152077794075012,26.0,0.10344827586206895,-13.0,3.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.4,0.4999999999999999,0.3333333333333333,0.8888888955116272,2.0,0.6666666666666667,2.0,4.0,0
86,1458,1414,0.0,0.9698216735253772,2.0,0.5,0.38,0.6123724356957946,0.42857142857142855,0.7095664143562317,20.0,0.5121951219512195,5.0,19.0,0.07017543859649122,0.0,0.0,0.47601011395454407,28.0,0.1515151515151515,-4.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
87,1207,1604,0.0,0.7524937655860349,2.0,0.5,0.5666666666666667,0.75,0.6,0.7846121191978455,6.0,0.7391304347826086,14.0,17.0,0.0,0.0,0.0,0.4810744822025299,17.0,0.19047619047619047,-4.0,3.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
88,1219,2463,0.0,0.49492488834754367,4.0,0.0,0.32786885245901637,0.5070925528371099,0.3333333333333333,0.6214001774787903,19.0,0.5365853658536586,16.0,21.0,0.07692307692307693,0.0,0.0,0.4551587402820587,21.0,0.125,-8.0,5.0,0.02631578947368421,0.0,0.0,0.5474386811256409,20.0,0.16666666666666663,-9.0,3.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.8888888955116272,1.0,0.8333333333333334,5.0,5.0,0
89,1725,419,0.0,0.24289855072463773,4.0,0.0,0.45161290322580644,0.6123724356957946,0.42857142857142855,0.7376245260238647,15.0,0.48275862068965514,0.0,10.0,0.09523809523809523,0.0,0.0,0.6047771573066711,19.0,0.24,-2.0,5.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
90,138,90,0.0,0.6521739130434783,3.0,0.0,0.40476190476190477,0.6708203932499369,0.5,0.6374191641807556,11.0,0.6206896551724138,15.0,18.0,0.23728813559322035,0.4082482904638631,0.25,0.6449275612831116,28.0,0.3913043478260869,-3.0,18.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
91,2491,1260,0.0,0.5058209554395825,4.0,0.0,0.4666666666666667,0.6708203932499369,0.5,0.6825854778289795,11.0,0.5769230769230769,5.0,10.0,0.1875,0.19999999999999996,0.1111111111111111,0.561835765838623,18.0,0.4,5.0,12.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
92,285,1026,0.0,0.2777777777777778,4.0,0.0,0.3469387755102041,0.5669467095138409,0.375,0.6441285610198975,20.0,0.4871794871794872,3.0,17.0,0.06451612903225806,0.0,0.0,0.5010822415351868,18.0,0.18181818181818177,-11.0,4.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
93,1661,351,0.0,0.21131848284166166,3.0,0.25,0.3829787234042553,0.6123724356957946,0.42857142857142855,0.7005646824836731,24.0,0.3513513513513513,0.0,13.0,0.06382978723404255,0.0,0.0,0.528205156326294,20.0,0.23076923076923073,0.0,6.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.3,0.4999999999999999,0.3333333333333333,0.550000011920929,3.0,0.5,0.0,2.0,0
94,2480,2621,0.0,0.9462037390309043,3.0,0.25,0.3333333333333333,0.5477225575051661,0.375,0.6795557141304016,16.0,0.5294117647058824,10.0,12.0,0.2,0.22360679774997896,0.125,0.6614523530006409,14.0,0.4814814814814815,9.0,12.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.14285714285714285,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
95,1898,1408,0.0,0.7418335089567967,2.0,0.5,0.375,0.5477225575051661,0.375,0.7070116400718689,17.0,0.5526315789473684,10.0,13.0,0.20930232558139536,0.25,0.14285714285714285,0.5569826364517212,18.0,0.3793103448275862,1.0,11.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.3,0.4999999999999999,0.3333333333333333,0.550000011920929,3.0,0.5,0.0,2.0,0
96,1436,1069,0.0,0.7444289693593314,3.0,0.25,0.27586206896551724,0.4629100498862757,0.3,0.7183067798614502,21.0,0.4473684210526315,15.0,16.0,0.02,0.0,0.0,0.4974469840526581,21.0,0.1923076923076923,-1.0,4.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
97,285,1534,0.0,0.18578878748370276,4.0,0.0,0.4318181818181818,0.6123724356957946,0.42857142857142855,0.6840131878852844,16.0,0.5675675675675675,7.0,20.0,0.43243243243243246,0.5773502691896258,0.4,0.7092351913452148,10.0,0.6428571428571428,12.0,18.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
98,487,1414,0.0,0.34441301272984437,3.0,0.25,0.2982456140350877,0.5477225575051661,0.375,0.6810297966003418,19.0,0.5365853658536586,11.0,20.0,0.36363636363636365,0.47140452079103173,0.2857142857142857,0.6372441649436951,14.0,0.5625,10.0,16.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.8888888955116272,1.0,0.8333333333333334,5.0,5.0,0
99,44,1119,0.0,0.03932082216264521,4.0,0.0,0.22784810126582278,0.3779644730092272,0.2222222222222222,0.6194012761116028,38.0,0.4242424242424242,0.0,18.0,0.06818181818181818,0.0,0.0,0.5949074029922485,20.0,0.2592592592592593,-4.0,6.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
100,386,2204,0.0,0.17513611615245006,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,0.5789473684210527,0.4999999999999999,0.3333333333333333,0.9714285731315613,2.0,0.8571428571428572,10.0,11.0,0.15,0.31622776601683794,0.16666666666666666,0.7011395692825317,16.0,0.33333333333333337,1.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
101,167,635,0.0,0.2629921259842519,3.0,0.0,0.275,0.6123724356957946,0.42857142857142855,0.676719605922699,17.0,0.43333333333333335,1.0,8.0,0.07272727272727272,0.0,0.0,0.5476190447807312,25.0,0.1071428571428571,3.0,6.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
102,2992,1590,0.0,0.5314171122994653,3.0,0.25,0.7333333333333333,0.8944271909999159,0.8,0.9079310297966003,9.0,0.6896551724137931,11.0,14.0,0.1509433962264151,0.5345224838248487,0.2857142857142857,0.525314450263977,43.0,0.18867924528301883,-33.0,10.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,1
103,3963,1863,0.0,0.4700984102952309,2.0,0.5,0.1724137931034483,0.5477225575051661,0.375,0.5987215042114258,25.0,0.32432432432432434,2.0,11.0,0.0,0.0,0.0,0.483650803565979,19.0,0.24,2.0,4.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
104,1458,646,0.0,0.4430727023319616,3.0,0.25,0.53125,0.75,0.6,0.6864705681800842,8.0,0.6799999999999999,12.0,17.0,0.07692307692307693,0.0,0.0,0.5080630779266357,29.0,0.12121212121212122,-10.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
105,2082,1103,0.0,0.5297790585975024,4.0,0.0,0.4594594594594595,0.5999999999999999,0.42857142857142855,0.6928315162658691,12.0,0.6129032258064516,12.0,18.0,0.0,0.0,0.0,0.5236430168151855,18.0,0.18181818181818177,-5.0,3.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
106,1207,558,0.0,0.46230323115161553,4.0,0.0,0.391304347826087,0.6123724356957946,0.42857142857142855,0.5376306772232056,23.0,0.4390243902439024,-3.0,18.0,0.0,0.0,0.0,0.4227234721183777,20.0,0.04761904761904767,-1.0,2.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
107,1433,1261,0.0,0.8799720865317515,3.0,0.25,0.37777777777777777,0.5669467095138409,0.375,0.6068073511123657,20.0,0.45945945945945943,2.0,17.0,0.09090909090909091,0.0,0.0,0.5722402334213257,20.0,0.2857142857142857,-4.0,5.0,0.03773584905660377,0.18257418583505536,0.1,0.49444442987442017,25.0,0.16666666666666663,-1.0,5.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
108,1456,409,0.0,0.2809065934065934,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
109,3963,1551,0.0,0.39137017411052233,4.0,0.0,0.4358974358974359,0.6708203932499369,0.5,0.7366571426391602,9.0,0.6666666666666667,17.0,17.0,0.0,0.0,0.0,0.49959036707878113,25.0,0.19354838709677424,-4.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
110,4329,2416,0.0,0.5580965580965581,4.0,0.0,0.4772727272727273,0.7302967433402214,0.5714285714285714,0.7339743375778198,18.0,0.4375,13.0,15.0,0.41025641025641024,0.5773502691896258,0.4,0.7580246925354004,10.0,0.6296296296296297,14.0,17.0,0.25925925925925924,0.0,0.0,0.5730234384536743,11.0,0.42105263157894735,-1.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,-6.0,0.0,0
