_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_jac_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,name_name_nmw,name_name_sw,addr_addr_jac_qgm_3_qgm_3,addr_addr_cos_dlm_dc0_dlm_dc0,addr_addr_mel,addr_addr_lev_dist,addr_addr_lev_sim,city_city_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_jac_dlm_dc0_dlm_dc0,city_city_mel,city_city_lev_dist,city_city_lev_sim,city_city_nmw,city_city_sw,type_type_jac_qgm_3_qgm_3,type_type_cos_dlm_dc0_dlm_dc0,type_type_jac_dlm_dc0_dlm_dc0,type_type_mel,type_type_lev_dist,type_type_lev_sim,type_type_nmw,type_type_sw,class_class_exm,class_class_anm,class_class_lev_dist,class_class_lev_sim,label
169,88,141,0.0,0.624113475177305,3.0,0.0,0.05555555555555555,0.2182178902359924,0.1111111111111111,0.5185185074806213,22.0,0.18518518518518523,-10.0,3.0,0.7272727272727273,0.8333333333333335,0.9737417101860046,2.0,0.9259259259259259,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.7257187366485596,9.0,0.3076923076923077,1.0,3.0,0.0,0.13037037037037036,3.0,0.0,0
170,448,139,0.0,0.3102678571428571,3.0,0.0,0.10256410256410256,0.4082482904638631,0.25,0.6707496047019958,15.0,0.25,4.0,4.0,0.5714285714285714,0.6666666666666667,0.9385090470314026,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4746376872062683,20.0,0.13043478260869568,-12.0,1.0,0.0,0.6656760772659733,3.0,0.0,0
171,519,313,0.0,0.6030828516377649,2.0,0.33333333333333337,0.0,0.0,0.0,0.4375,15.0,0.0625,-11.0,1.0,0.7142857142857143,0.75,0.9575757384300232,2.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.29523810744285583,18.0,0.09999999999999998,-11.0,1.0,0.0,0.18304431599229287,3.0,0.0,0
172,510,327,0.0,0.6411764705882352,3.0,0.0,0.0625,0.0,0.0,0.5396825671195984,6.0,0.1428571428571429,0.0,2.0,0.5416666666666666,0.75,0.8872548937797546,4.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.17647058823529413,0.0,0.0,0.6242424249649048,7.0,0.36363636363636365,-2.0,3.0,0.0,0.21372549019607845,2.0,0.33333333333333337,0
173,10,228,0.0,0.04385964912280704,3.0,0.0,0.11538461538461539,0.5,0.25,0.5833333134651184,15.0,0.25,-10.0,5.0,0.8275862068965517,0.8944271909999159,0.9160535335540771,3.0,0.8846153846153846,0.3333333333333333,0.75,0.6,0.8871794939041138,5.0,0.6666666666666667,8.0,8.0,0.0,0.0,0.0,0.6583333611488342,6.0,0.25,-1.0,2.0,1.0,1.0,0.0,1.0,1
174,52,251,0.0,0.2071713147410359,2.0,0.33333333333333337,0.0,0.0,0.0,0.5761904716491699,7.0,0.30000000000000004,0.0,2.0,0.5,0.5999999999999999,0.8657894730567932,4.0,0.7894736842105263,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,1.0,0.0,0.6346153846153846,2.0,0.0,0
175,532,187,0.0,0.3515037593984962,3.0,0.0,0.25806451612903225,0.6123724356957946,0.42857142857142855,0.743145763874054,11.0,0.47619047619047616,3.0,7.0,0.6153846153846154,0.75,0.9157894849777222,3.0,0.8421052631578947,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.07692307692307693,0.0,0.0,0.5463869571685791,8.0,0.3846153846153846,3.0,3.0,0.0,0.736842105263158,2.0,0.33333333333333337,0
176,104,211,0.0,0.4928909952606635,3.0,0.0,0.12121212121212122,0.4472135954999579,0.2857142857142857,0.7460317611694336,14.0,0.33333333333333337,-2.0,3.0,0.52,0.75,0.9058823585510254,3.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.4365079402923584,7.0,0.0,-1.0,1.0,0.0,0.1394101876675603,3.0,0.0,0
177,429,130,0.0,0.303030303030303,3.0,0.0,0.0,0.0,0.0,0.46666666865348816,28.0,0.06666666666666665,-22.0,1.0,0.5714285714285714,0.6666666666666667,0.9385090470314026,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.6460843373493976,3.0,0.0,0
178,66,260,0.0,0.25384615384615383,2.0,0.33333333333333337,0.16129032258064516,0.4472135954999579,0.2857142857142857,0.6711111068725586,12.0,0.33333333333333337,3.0,3.0,0.5,0.5999999999999999,0.9368420839309692,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4840908944606781,19.0,0.13636363636363635,-11.0,2.0,0.0,0.6363636363636364,2.0,0.0,0
179,66,270,0.0,0.24444444444444446,3.0,0.0,0.0,0.0,0.0,0.3888888955116272,14.0,0.06666666666666665,-4.0,1.0,0.5,0.5999999999999999,0.9097006916999817,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.11764705882352941,0.0,0.0,0.6904761791229248,5.0,0.375,2.0,2.0,0.0,0.7878787878787878,2.0,0.0,0
180,379,181,0.0,0.4775725593667546,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-4.0,1.0,0.5945945945945946,0.7715167498104595,0.9140583276748657,6.0,0.7931034482758621,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.47985348105430603,11.0,0.15384615384615385,-4.0,2.0,0.0,0.5293296089385475,3.0,0.0,0
181,91,170,0.0,0.5352941176470588,3.0,0.0,0.20634920634920634,0.42426406871192845,0.25,0.6851462125778198,23.0,0.39473684210526316,11.0,12.0,0.53125,0.6708203932499369,0.8952381014823914,6.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.4545454680919647,11.0,0.0,0.0,1.0,0.0,0.12926136363636365,3.0,0.0,0
182,427,140,0.0,0.3278688524590164,3.0,0.0,0.13333333333333333,0.4472135954999579,0.2857142857142857,0.8013467788696289,11.0,0.38888888888888884,1.0,5.0,0.5714285714285714,0.6666666666666667,0.9561253786087036,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.6335311572700297,3.0,0.0,0
183,150,91,0.0,0.6066666666666667,3.0,0.0,0.0851063829787234,0.3651483716701107,0.2222222222222222,0.6726797819137573,23.0,0.23333333333333328,-6.0,4.0,0.5185185185185185,0.6708203932499369,0.7553571462631226,7.0,0.6666666666666667,0.125,0.4472135954999579,0.2857142857142857,0.667712390422821,12.0,0.2941176470588235,3.0,3.0,0.0,0.0,0.0,0.6000000238418579,5.0,0.0,0.0,1.0,0.0,0.23519999999999996,3.0,0.0,0
184,43,251,0.0,0.17131474103585653,3.0,0.0,0.0,0.0,0.0,0.5738095045089722,8.0,0.19999999999999996,-1.0,2.0,0.5384615384615384,0.5999999999999999,0.9494324326515198,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.11764705882352941,0.0,0.0,0.6904761791229248,5.0,0.375,2.0,2.0,0.0,0.7674418604651163,1.0,0.5,0
185,159,219,0.0,0.726027397260274,2.0,0.33333333333333337,0.0,0.0,0.0,0.3392156958580017,16.0,0.05882352941176472,-11.0,1.0,0.6129032258064516,0.75,0.9483091831207275,3.0,0.8695652173913043,0.16666666666666666,0.5,0.3333333333333333,0.710972249507904,10.0,0.375,5.0,5.0,0.0,0.0,0.0,0.561904788017273,5.0,0.2857142857142857,0.0,2.0,0.0,0.0064102564102563875,2.0,0.33333333333333337,0
186,92,307,0.0,0.2996742671009772,3.0,0.0,0.0,0.0,0.0,0.45588234066963196,29.0,0.1470588235294118,-21.0,3.0,0.5483870967741935,0.6708203932499369,0.9112982153892517,7.0,0.72,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.4555555582046509,18.0,0.09999999999999998,-12.0,1.0,0.0,0.967391304347826,2.0,0.0,0
187,76,55,0.0,0.7236842105263157,2.0,0.0,0.5263157894736842,0.7999999999999998,0.6666666666666666,0.8940171003341675,3.0,0.7692307692307692,9.0,9.0,0.125,0.25,0.7360978126525879,13.0,0.40909090909090906,0.08,0.0,0.0,0.6089285612106323,12.0,0.25,-5.0,4.0,0.0,0.0,0.0,0.5138888955116272,7.0,0.125,-2.0,2.0,0.0,0.12903225806451613,3.0,0.0,0
188,15,34,0.0,0.4411764705882353,2.0,0.0,0.14814814814814814,0.5,0.3333333333333333,0.7674074172973633,10.0,0.33333333333333337,1.0,3.0,0.5348837209302325,0.7302967433402214,0.8189879655838013,10.0,0.7142857142857143,0.12903225806451613,0.5,0.3333333333333333,0.6696825623512268,12.0,0.25,3.0,3.0,0.0,0.0,0.0,0.40740740299224854,15.0,0.16666666666666663,-7.0,1.0,0.0,0.026408450704225372,3.0,0.0,0
189,292,252,0.0,0.863013698630137,1.0,0.6666666666666667,0.12903225806451613,0.5,0.3333333333333333,0.6755555868148804,10.0,0.375,4.0,4.0,0.6,0.7999999999999998,0.7815479636192322,4.0,0.7894736842105263,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4555555582046509,18.0,0.09999999999999998,-12.0,1.0,0.0,0.11683848797250862,3.0,0.0,0
190,24,242,0.0,0.09917355371900827,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.6262626051902771,7.0,0.41666666666666663,4.0,5.0,1.0,1.0,0.0,1.0,1
191,429,286,0.0,0.6666666666666667,3.0,0.0,0.0,0.0,0.0,0.3007662892341614,28.0,0.03448275862068961,-22.0,1.0,0.5714285714285714,0.6666666666666667,0.9385090470314026,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5570707321166992,8.0,0.33333333333333337,3.0,4.0,0.0,0.15850815850815847,3.0,0.0,0
192,18,61,0.0,0.29508196721311475,2.0,0.0,0.125,0.5,0.3333333333333333,0.7074074149131775,11.0,0.3125,5.0,5.0,0.6129032258064516,0.75,0.939130425453186,4.0,0.8260869565217391,0.13333333333333333,0.5,0.3333333333333333,0.6774603128433228,11.0,0.2666666666666667,4.0,4.0,0.0,0.0,0.0,0.3611111044883728,7.0,0.125,-1.0,1.0,0.0,0.030252100840336138,3.0,0.0,0
193,435,124,0.0,0.28505747126436787,3.0,0.0,0.09523809523809523,0.35355339059327373,0.2,0.6071110963821411,19.0,0.24,-1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4285714328289032,6.0,0.1428571428571429,1.0,1.0,0.0,0.6610942249240122,3.0,0.0,0
194,7,225,0.0,0.03111111111111109,3.0,0.0,0.10344827586206896,0.4082482904638631,0.16666666666666666,0.739130437374115,18.0,0.21739130434782605,-13.0,5.0,0.7586206896551724,0.8944271909999159,0.9615384340286255,5.0,0.8076923076923077,0.3181818181818182,0.5,0.25,0.7800925970077515,7.0,0.5625,2.0,9.0,0.0,0.0,0.0,0.40740740299224854,15.0,0.16666666666666663,-7.0,1.0,1.0,1.0,0.0,1.0,1
195,452,55,0.0,0.12168141592920356,2.0,0.33333333333333337,0.5,0.7999999999999998,0.6666666666666666,0.879365086555481,4.0,0.7142857142857143,8.0,8.0,0.15789473684210525,0.25,0.7652464509010315,11.0,0.47619047619047616,0.14285714285714285,0.5,0.3333333333333333,0.6974359154701233,10.0,0.375,3.0,3.0,0.0,0.0,0.0,0.3194444477558136,14.0,0.125,-8.0,1.0,0.0,0.767402376910017,3.0,0.0,0
196,405,175,0.0,0.4320987654320988,2.0,0.33333333333333337,0.11428571428571428,0.3779644730092272,0.2222222222222222,0.6343434453010559,17.0,0.29166666666666663,-7.0,4.0,0.5454545454545454,0.6708203932499369,0.9325137138366699,6.0,0.76,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.4545454680919647,11.0,0.0,0.0,1.0,0.0,0.5712270803949224,2.0,0.33333333333333337,0
197,282,119,0.0,0.4219858156028369,3.0,0.0,0.10526315789473684,0.4082482904638631,0.25,0.6492063403129578,16.0,0.33333333333333337,-2.0,5.0,0.5384615384615384,0.5999999999999999,0.8769315481185913,4.0,0.7894736842105263,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.5050504803657532,9.0,0.18181818181818177,-3.0,2.0,0.0,0.4303215926493109,3.0,0.0,0
198,287,278,0.0,0.9686411149825784,2.0,0.33333333333333337,0.15151515151515152,0.4472135954999579,0.2857142857142857,0.7047953009605408,12.0,0.368421052631579,3.0,4.0,0.5,0.5999999999999999,0.8971491456031799,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.561904788017273,6.0,0.1428571428571429,-1.0,1.0,0.0,0.2097902097902098,3.0,0.0,0
199,18,221,0.0,0.08144796380090502,3.0,0.0,0.1724137931034483,0.5,0.3333333333333333,0.6857143044471741,9.0,0.4375,5.0,5.0,0.6129032258064516,0.75,0.939130425453186,4.0,0.8260869565217391,0.16666666666666666,0.5,0.3333333333333333,0.7728282809257507,9.0,0.4375,6.0,6.0,0.17391304347826086,0.5,0.25,0.7843137383460999,11.0,0.3529411764705882,-5.0,6.0,0.0,0.16666666666666663,2.0,0.0,0
200,256,77,0.0,0.30078125,3.0,0.0,0.12121212121212122,0.4472135954999579,0.2857142857142857,0.6567195653915405,13.0,0.2777777777777778,2.0,4.0,0.5555555555555556,0.7999999999999998,0.9024561643600464,4.0,0.7894736842105263,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.5138888955116272,7.0,0.125,-2.0,2.0,0.0,0.41571194762684127,3.0,0.0,0
201,291,260,0.0,0.8934707903780069,2.0,0.33333333333333337,0.25925925925925924,0.5,0.3333333333333333,0.8249572515487671,9.0,0.5,4.0,5.0,0.5,0.5999999999999999,0.9368420839309692,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4840908944606781,19.0,0.13636363636363635,-11.0,2.0,0.0,0.1448275862068965,3.0,0.0,0
202,444,140,0.0,0.3153153153153153,2.0,0.33333333333333337,0.08888888888888889,0.3779644730092272,0.2222222222222222,0.7004159688949585,26.0,0.23529411764705888,-14.0,4.0,0.5714285714285714,0.6666666666666667,0.9385090470314026,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.125,0.0,0.0,0.6190476417541504,5.0,0.2857142857142857,2.0,2.0,0.0,0.658753709198813,2.0,0.33333333333333337,0
203,119,66,0.0,0.5546218487394958,3.0,0.0,0.5217391304347826,0.75,0.6,0.8355555534362793,4.0,0.75,11.0,11.0,0.16129032258064516,0.2581988897471611,0.7252525091171265,14.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.4285714328289032,6.0,0.1428571428571429,1.0,1.0,0.0,0.19333333333333336,3.0,0.0,0
204,438,132,0.0,0.3013698630136986,2.0,0.33333333333333337,0.0,0.0,0.0,0.28921568393707275,15.0,0.11764705882352944,-7.0,1.0,0.6176470588235294,0.6666666666666667,0.9561253786087036,3.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.561904788017273,6.0,0.1428571428571429,-1.0,1.0,0.0,0.6576576576576576,3.0,0.0,0
205,432,124,0.0,0.2870370370370371,3.0,0.0,0.0975609756097561,0.35355339059327373,0.2,0.5774902105331421,17.0,0.31999999999999995,0.0,4.0,0.5294117647058824,0.5999999999999999,0.9333333373069763,4.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.3452380895614624,7.0,0.125,0.0,1.0,0.0,0.6565349544072948,3.0,0.0,0
206,449,125,0.0,0.2783964365256125,3.0,0.0,0.03508771929824561,0.16666666666666666,0.08333333333333333,0.4353715181350708,31.0,0.1842105263157895,-14.0,3.0,0.5714285714285714,0.6666666666666667,0.9561253786087036,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.2936508059501648,19.0,0.09523809523809523,-12.0,1.0,0.0,0.6813353566009105,2.0,0.33333333333333337,0
207,446,285,0.0,0.6390134529147982,3.0,0.0,0.0,0.0,0.0,0.4145299196243286,12.0,0.07692307692307687,-6.0,1.0,0.6666666666666666,0.6666666666666667,0.9737417101860046,2.0,0.9259259259259259,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.561904788017273,6.0,0.1428571428571429,-1.0,1.0,0.0,0.15022421524663676,3.0,0.0,0
208,72,137,0.0,0.5255474452554745,3.0,0.0,0.6086956521739131,0.5,0.3333333333333333,0.9266666769981384,5.0,0.7222222222222222,9.0,12.0,0.0851063829787234,0.18257418583505536,0.7129759192466736,18.0,0.3076923076923077,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.2916666666666667,0.0,0.0,0.8958333134651184,5.0,0.6875,6.0,10.0,0.0,0.10730253353204178,2.0,0.33333333333333337,0
209,111,329,0.0,0.33738601823708203,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,0.0,1.0,1
210,40,258,0.0,0.15503875968992253,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.475,0.7071067811865475,0.864425778388977,25.0,0.40476190476190477,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.14285714285714285,0.4082482904638631,0.16666666666666666,0.7575757503509521,16.0,0.2727272727272727,-10.0,6.0,1.0,1.0,0.0,1.0,1
211,236,26,0.0,0.11016949152542377,1.0,0.6666666666666667,0.5,0.7999999999999998,0.6666666666666666,0.879365086555481,4.0,0.7142857142857143,8.0,8.0,0.08695652173913043,0.14907119849998599,0.7096296548843384,32.0,0.28888888888888886,0.0,0.0,0.0,0.3333333432674408,11.0,0.08333333333333337,-5.0,1.0,0.23076923076923078,0.4082482904638631,0.16666666666666666,0.800000011920929,12.0,0.4,-4.0,8.0,0.0,0.4178571428571428,3.0,0.0,0
212,12,230,0.0,0.05217391304347829,3.0,0.0,0.5,0.7071067811865475,0.5,0.8852049708366394,16.0,0.5151515151515151,1.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.17391304347826086,0.5,0.25,0.7843137383460999,11.0,0.3529411764705882,-5.0,6.0,1.0,1.0,0.0,1.0,1
213,486,321,0.0,0.6604938271604939,3.0,0.0,0.1282051282051282,0.4082482904638631,0.25,0.7775107026100159,14.0,0.41666666666666663,2.0,7.0,0.6296296296296297,0.75,0.9300000071525574,3.0,0.85,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.46666666865348816,4.0,0.19999999999999996,0.0,1.0,0.0,0.2119341563786008,3.0,0.0,0
214,292,264,0.0,0.904109589041096,2.0,0.33333333333333337,0.0,0.0,0.0,0.42222222685813904,14.0,0.06666666666666665,-9.0,1.0,0.6153846153846154,0.7999999999999998,0.9243420958518982,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4555555582046509,18.0,0.09999999999999998,-12.0,1.0,0.0,0.15807560137457044,3.0,0.0,0
215,438,125,0.0,0.28538812785388123,3.0,0.0,0.11320754716981132,0.3333333333333333,0.18181818181818182,0.7598237991333008,25.0,0.3421052631578947,-8.0,6.0,0.5714285714285714,0.6666666666666667,0.9561253786087036,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.39523810148239136,6.0,0.1428571428571429,-1.0,2.0,0.0,0.6646433990895295,3.0,0.0,0
216,45,270,0.0,0.16666666666666663,3.0,0.0,0.0,0.0,0.0,0.35555556416511536,21.0,0.125,-11.0,2.0,0.6,0.7999999999999998,0.7815479636192322,4.0,0.7894736842105263,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4285714328289032,7.0,0.0,0.0,2.0,0.0,0.8653846153846154,2.0,0.0,0
217,68,132,0.0,0.5151515151515151,3.0,0.0,0.0,0.0,0.0,0.5861111283302307,11.0,0.2666666666666667,-3.0,2.0,0.5714285714285714,0.6666666666666667,0.9385090470314026,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5515872836112976,9.0,0.25,-2.0,2.0,0.0,0.10210210210210213,2.0,0.33333333333333337,0
218,468,103,0.0,0.22008547008547008,3.0,0.0,0.10526315789473684,0.4082482904638631,0.25,0.6905602812767029,19.0,0.2962962962962963,-6.0,4.0,0.5652173913043478,0.6666666666666667,0.9333333373069763,3.0,0.8125,0.0,0.0,0.0,0.28921568393707275,16.0,0.05882352941176472,-8.0,1.0,0.0,0.0,0.0,0.5050504803657532,9.0,0.18181818181818177,-3.0,2.0,0.0,0.7346938775510203,3.0,0.0,0
219,295,245,0.0,0.8305084745762712,1.0,0.6666666666666667,0.10526315789473684,0.4472135954999579,0.2857142857142857,0.6884655952453613,15.0,0.2857142857142857,3.0,3.0,0.52,0.5999999999999999,0.8094117641448975,2.0,0.8823529411764706,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4840908944606781,19.0,0.13636363636363635,-11.0,2.0,0.0,0.09183673469387754,2.0,0.33333333333333337,0
220,427,288,0.0,0.674473067915691,3.0,0.0,0.11764705882352941,0.4472135954999579,0.2857142857142857,0.7281481027603149,13.0,0.2777777777777778,2.0,3.0,0.8333333333333334,0.8333333333333335,0.9925925731658936,1.0,0.962962962962963,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.39947089552879333,17.0,0.05555555555555558,-10.0,1.0,0.0,0.16393442622950816,3.0,0.0,0
221,84,65,0.0,0.7738095238095238,2.0,0.0,0.10909090909090909,0.31622776601683794,0.18181818181818182,0.6478787660598755,23.0,0.303030303030303,1.0,5.0,0.6451612903225806,0.6708203932499369,0.8818181753158569,5.0,0.8,0.0,0.0,0.0,0.6687552332878113,14.0,0.26315789473684215,-7.0,4.0,0.0,0.0,0.0,0.5,7.0,0.2222222222222222,-1.0,1.0,0.0,0.14023372287145242,3.0,0.0,0
222,393,307,0.0,0.7811704834605597,2.0,0.33333333333333337,0.1875,0.3779644730092272,0.23076923076923078,0.7122119069099426,22.0,0.42105263157894735,9.0,12.0,0.5454545454545454,0.6708203932499369,0.932121217250824,6.0,0.76,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.5040404200553894,16.0,0.19999999999999996,-5.0,3.0,0.0,0.22646310432569972,2.0,0.33333333333333337,0
223,1,236,0.0,0.004237288135593209,3.0,0.0,0.0975609756097561,0.4082482904638631,0.25,0.6599999666213989,18.0,0.28,-2.0,4.0,0.6666666666666666,0.75,0.947826087474823,3.0,0.8695652173913043,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.5063725709915161,15.0,0.11764705882352944,-7.0,1.0,0.0,0.05555555555555558,1.0,0.5,0
224,461,214,0.0,0.46420824295010843,3.0,0.0,0.32,0.75,0.6,0.8029137849807739,10.0,0.375,3.0,6.0,0.5862068965517241,0.75,0.9238095283508301,4.0,0.8095238095238095,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.11764705882352941,0.0,0.0,0.6904761791229248,5.0,0.375,2.0,2.0,0.0,0.6154873164218959,3.0,0.0,0
225,422,299,0.0,0.7085308056872037,3.0,0.0,0.0,0.0,0.0,0.40740740299224854,17.0,0.05555555555555558,-11.0,1.0,0.6,0.75,0.9272727370262146,3.0,0.8636363636363636,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.5570707321166992,8.0,0.33333333333333337,3.0,4.0,0.0,0.19194312796208535,3.0,0.0,0
226,68,140,0.0,0.48571428571428577,3.0,0.0,0.14814814814814814,0.5,0.3333333333333333,0.746666669845581,9.0,0.4,3.0,4.0,0.8333333333333334,0.8333333333333335,0.9925925731658936,1.0,0.962962962962963,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.045454545454545456,0.0,0.0,0.4841269850730896,10.0,0.16666666666666663,-3.0,1.0,0.0,0.10089020771513357,2.0,0.33333333333333337,0
227,76,17,0.0,0.22368421052631582,2.0,0.0,0.5,0.7999999999999998,0.6666666666666666,0.8769230842590332,3.0,0.7692307692307692,10.0,10.0,0.09302325581395349,0.25,0.6911976933479309,15.0,0.31818181818181823,0.0,0.0,0.0,0.4017857015132904,15.0,0.0625,-8.0,1.0,0.0,0.0,0.0,0.2916666567325592,15.0,0.0625,-7.0,1.0,0.0,0.13793103448275867,3.0,0.0,0
228,256,241,0.0,0.94140625,2.0,0.33333333333333337,0.06666666666666667,0.2581988897471611,0.14285714285714285,0.5407407283782959,15.0,0.16666666666666663,-5.0,3.0,0.6,0.7999999999999998,0.8037344813346863,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.23076923076923078,0.4082482904638631,0.16666666666666666,0.800000011920929,12.0,0.4,-4.0,8.0,0.0,0.09055118110236215,2.0,0.33333333333333337,0
229,446,125,0.0,0.28026905829596416,3.0,0.0,0.0,0.0,0.0,0.5263158082962036,34.0,0.10526315789473684,-28.0,1.0,0.5714285714285714,0.6666666666666667,0.9385090470314026,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.39523810148239136,6.0,0.1428571428571429,-1.0,2.0,0.0,0.6767830045523521,3.0,0.0,0
230,15,12,0.0,0.8,1.0,0.5,0.15384615384615385,0.5,0.3333333333333333,0.7634920477867126,7.0,0.5,5.0,5.0,0.5853658536585366,0.7302967433402214,0.8179466724395752,10.0,0.7058823529411764,0.16129032258064516,0.5,0.3333333333333333,0.7479738593101501,11.0,0.3529411764705882,4.0,4.0,0.0,0.0,0.0,0.5722222328186035,16.0,0.19999999999999996,-8.0,4.0,0.0,0.027472527472527486,3.0,0.0,0
